,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,album_name,short_album_name,release_date,album_id
446,0.386,0.0215,0.0,-29.487,1.0,0.0427,0.994,0.92,0.13,0.464,71.419,audio_features,4ZjJsvKs9upfjF0KgwTvhn,spotify:track:4ZjJsvKs9upfjF0KgwTvhn,https://api.spotify.com/v1/tracks/4ZjJsvKs9upfjF0KgwTvhn,https://api.spotify.com/v1/audio-analysis/4ZjJsvKs9upfjF0KgwTvhn,224950.0,4.0,"Piano Sonata No. 10 in G Major, Op. 14 No. 2: II. Andante","Beethoven: Piano Sonatas Nos. 4, 9 & 10","Beethoven: Piano Sonatas Nos. 4, 9 & 10",2021-01-08,29g2dg6xw73IrFabSmL7Gt
440,0.317,0.0365,3.0,-28.673,1.0,0.0414,0.994,0.922,0.116,0.288,73.259,audio_features,4RskSQcXdhlpTf9kMpqOz4,spotify:track:4RskSQcXdhlpTf9kMpqOz4,https://api.spotify.com/v1/tracks/4RskSQcXdhlpTf9kMpqOz4,https://api.spotify.com/v1/audio-analysis/4RskSQcXdhlpTf9kMpqOz4,306980.0,4.0,"Piano Sonata No. 4 in E-Flat Major, Op. 7 ""Grand"": III. Allegro","Beethoven: Piano Sonatas Nos. 4, 9 & 10","Beethoven: Piano Sonatas Nos. 4, 9 & 10",2021-01-08,29g2dg6xw73IrFabSmL7Gt
447,0.39,0.0408,7.0,-28.361,1.0,0.0421,0.993,0.803,0.148,0.462,83.025,audio_features,37nNpPM1TGlPyA9WP6yt8b,spotify:track:37nNpPM1TGlPyA9WP6yt8b,https://api.spotify.com/v1/tracks/37nNpPM1TGlPyA9WP6yt8b,https://api.spotify.com/v1/audio-analysis/37nNpPM1TGlPyA9WP6yt8b,196726.0,4.0,"Piano Sonata No. 10 in G Major, Op. 14 No. 2: III. Scherzo. Allegro assai","Beethoven: Piano Sonatas Nos. 4, 9 & 10","Beethoven: Piano Sonatas Nos. 4, 9 & 10",2021-01-08,29g2dg6xw73IrFabSmL7Gt
449,0.444,0.0707,0.0,-21.074,1.0,0.0396,0.986,0.837,0.197,0.313,113.409,audio_features,6UyREDJUfBBseolVQEsGfD,spotify:track:6UyREDJUfBBseolVQEsGfD,https://api.spotify.com/v1/tracks/6UyREDJUfBBseolVQEsGfD,https://api.spotify.com/v1/audio-analysis/6UyREDJUfBBseolVQEsGfD,303000.0,4.0,"Piano Trio in E-Flat Major, Op. 70 No. 2: II. Allegretto",Beethoven: Piano Trios,Beethoven: Piano Trios,2021-01-08,1piGFpj7pjK5EoI1boXNGN
450,0.313,0.0295,8.0,-27.867,1.0,0.0425,0.965,0.879,0.102,0.146,126.434,audio_features,1dr6REYyAAHLCs44Bz0pHt,spotify:track:1dr6REYyAAHLCs44Bz0pHt,https://api.spotify.com/v1/tracks/1dr6REYyAAHLCs44Bz0pHt,https://api.spotify.com/v1/audio-analysis/1dr6REYyAAHLCs44Bz0pHt,519493.0,4.0,"Piano Trio in E-Flat Major, Op. 70 No. 2: III. Allegretto ma non troppo",Beethoven: Piano Trios,Beethoven: Piano Trios,2021-01-08,1piGFpj7pjK5EoI1boXNGN
451,0.379,0.176,3.0,-19.528,1.0,0.0366,0.977,0.865,0.102,0.58,138.994,audio_features,7eBPgTjJbw3C0wZ6s3yXMP,spotify:track:7eBPgTjJbw3C0wZ6s3yXMP,https://api.spotify.com/v1/tracks/7eBPgTjJbw3C0wZ6s3yXMP,https://api.spotify.com/v1/audio-analysis/7eBPgTjJbw3C0wZ6s3yXMP,448907.0,4.0,"Piano Trio in E-Flat Major, Op. 70 No. 2: IV. Finale. Allegro",Beethoven: Piano Trios,Beethoven: Piano Trios,2021-01-08,1piGFpj7pjK5EoI1boXNGN
452,0.36,0.0607,3.0,-24.673,1.0,0.0539,0.981,0.866,0.0997,0.271,73.32,audio_features,14mbC6rcB2N8ChxVmO7uzr,spotify:track:14mbC6rcB2N8ChxVmO7uzr,https://api.spotify.com/v1/tracks/14mbC6rcB2N8ChxVmO7uzr,https://api.spotify.com/v1/audio-analysis/14mbC6rcB2N8ChxVmO7uzr,785747.0,4.0,"Variations in E-Flat Major, Op. 44",Beethoven: Piano Trios,Beethoven: Piano Trios,2021-01-08,1piGFpj7pjK5EoI1boXNGN
453,0.337,0.0602,7.0,-24.154,1.0,0.0459,0.985,0.545,0.114,0.237,81.617,audio_features,24kCncGG2Hhf4zZV5OV3vd,spotify:track:24kCncGG2Hhf4zZV5OV3vd,https://api.spotify.com/v1/tracks/24kCncGG2Hhf4zZV5OV3vd,https://api.spotify.com/v1/audio-analysis/24kCncGG2Hhf4zZV5OV3vd,988840.0,4.0,"10 Variations on ""Ich bin der Schneider Kakadu"", Op. 121a",Beethoven: Piano Trios,Beethoven: Piano Trios,2021-01-08,1piGFpj7pjK5EoI1boXNGN
420,0.373,0.0716,3.0,-28.882,1.0,0.045,0.994,0.867,0.0902,0.361,135.209,audio_features,66wizCYyxJGK4UxtFFehBF,spotify:track:66wizCYyxJGK4UxtFFehBF,https://api.spotify.com/v1/tracks/66wizCYyxJGK4UxtFFehBF,https://api.spotify.com/v1/audio-analysis/66wizCYyxJGK4UxtFFehBF,143947.0,4.0,"11 Bagatelles, Op. 119: I. Allegretto",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
448,0.367,0.125,3.0,-22.068,1.0,0.0397,0.978,0.883,0.108,0.234,120.703,audio_features,2kMfjaB1rbhFBIx7lgLAn7,spotify:track:2kMfjaB1rbhFBIx7lgLAn7,https://api.spotify.com/v1/tracks/2kMfjaB1rbhFBIx7lgLAn7,https://api.spotify.com/v1/audio-analysis/2kMfjaB1rbhFBIx7lgLAn7,550667.0,4.0,"Piano Trio in E-Flat Major, Op. 70 No. 2: I. Poco sostenuto - Allegro ma non troppo",Beethoven: Piano Trios,Beethoven: Piano Trios,2021-01-08,1piGFpj7pjK5EoI1boXNGN
439,0.548,0.00252,0.0,-30.661,1.0,0.104,0.991,0.892,0.0677,0.0899,135.914,audio_features,5MbGQEhp4JfiJArCAEdeOO,spotify:track:5MbGQEhp4JfiJArCAEdeOO,https://api.spotify.com/v1/tracks/5MbGQEhp4JfiJArCAEdeOO,https://api.spotify.com/v1/audio-analysis/5MbGQEhp4JfiJArCAEdeOO,522500.0,4.0,"Piano Sonata No. 4 in E-Flat Major, Op. 7 ""Grand"": II. Largo con gran espressione","Beethoven: Piano Sonatas Nos. 4, 9 & 10","Beethoven: Piano Sonatas Nos. 4, 9 & 10",2021-01-08,29g2dg6xw73IrFabSmL7Gt
399,0.103,0.0131,2.0,-25.709,0.0,0.0396,0.95,0.231,0.0912,0.0336,79.632,audio_features,57ukBVckj7tsnwIAH2V5bO,spotify:track:57ukBVckj7tsnwIAH2V5bO,https://api.spotify.com/v1/tracks/57ukBVckj7tsnwIAH2V5bO,https://api.spotify.com/v1/audio-analysis/57ukBVckj7tsnwIAH2V5bO,694000.0,4.0,"Piano Trio in D Major, Op. 70 No. 1 ""Geister-Trio"": II. Largo assai ed espressivo","Abegg Trio Series, Vol. 5","Abegg Trio Series, Vol. 5",2021-01-08,6q7vu3G4NbCoRIihlaQ7F0
437,0.359,0.118,0.0,-23.523,1.0,0.0505,0.993,0.89,0.105,0.214,75.22,audio_features,0MRxLW10lsq7RSlxgeTI47,spotify:track:0MRxLW10lsq7RSlxgeTI47,https://api.spotify.com/v1/tracks/0MRxLW10lsq7RSlxgeTI47,https://api.spotify.com/v1/audio-analysis/0MRxLW10lsq7RSlxgeTI47,436107.0,4.0,"Nocturne ""Souvenir de la Flûte enchantée""","Beethoven: Cello Sonatas, Op. 5","Beethoven: Cello Sonatas, Op. 5",2021-01-08,0U2cKONjKwOu5PqWedhMEb
422,0.247,0.196,2.0,-20.418,1.0,0.04,0.988,0.929,0.214,0.614,182.561,audio_features,5vF0nDE5mNfRSizgUkODjO,spotify:track:5vF0nDE5mNfRSizgUkODjO,https://api.spotify.com/v1/tracks/5vF0nDE5mNfRSizgUkODjO,https://api.spotify.com/v1/audio-analysis/5vF0nDE5mNfRSizgUkODjO,110240.0,3.0,"11 Bagatelles, Op. 119: III. à l'Allemande",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
423,0.398,0.0273,9.0,-32.589,1.0,0.0425,0.995,0.863,0.0899,0.322,78.473,audio_features,5gxEv3GN3UKOFMyFUqPbpz,spotify:track:5gxEv3GN3UKOFMyFUqPbpz,https://api.spotify.com/v1/tracks/5gxEv3GN3UKOFMyFUqPbpz,https://api.spotify.com/v1/audio-analysis/5gxEv3GN3UKOFMyFUqPbpz,109067.0,5.0,"11 Bagatelles, Op. 119: IV. Andante cantabile",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
424,0.585,0.129,0.0,-20.067,0.0,0.0472,0.993,0.874,0.151,0.271,65.457,audio_features,7eFL48mNlDNxLJzxhQBYRG,spotify:track:7eFL48mNlDNxLJzxhQBYRG,https://api.spotify.com/v1/tracks/7eFL48mNlDNxLJzxhQBYRG,https://api.spotify.com/v1/audio-analysis/7eFL48mNlDNxLJzxhQBYRG,81013.0,4.0,"11 Bagatelles, Op. 119: V. Risoluto",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
425,0.479,0.0853,7.0,-27.373,1.0,0.0473,0.994,0.927,0.148,0.525,91.954,audio_features,3SYFLpmARcJv9E8tKbxlqS,spotify:track:3SYFLpmARcJv9E8tKbxlqS,https://api.spotify.com/v1/tracks/3SYFLpmARcJv9E8tKbxlqS,https://api.spotify.com/v1/audio-analysis/3SYFLpmARcJv9E8tKbxlqS,112187.0,4.0,"11 Bagatelles, Op. 119: VI. Andante - Allegretto",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
426,0.31,0.135,0.0,-20.41,1.0,0.0297,0.99,0.944,0.12,0.431,93.059,audio_features,2cKUZ5PCgzeDH3xjMC31Xi,spotify:track:2cKUZ5PCgzeDH3xjMC31Xi,https://api.spotify.com/v1/tracks/2cKUZ5PCgzeDH3xjMC31Xi,https://api.spotify.com/v1/audio-analysis/2cKUZ5PCgzeDH3xjMC31Xi,70960.0,4.0,"11 Bagatelles, Op. 119: VII. Allegro ma non troppo",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
427,0.508,0.00698,0.0,-33.151,1.0,0.0514,0.996,0.891,0.0975,0.169,72.918,audio_features,0tdFVvQ9qbAyzBxtIrftWM,spotify:track:0tdFVvQ9qbAyzBxtIrftWM,https://api.spotify.com/v1/tracks/0tdFVvQ9qbAyzBxtIrftWM,https://api.spotify.com/v1/audio-analysis/0tdFVvQ9qbAyzBxtIrftWM,123813.0,4.0,"11 Bagatelles, Op. 119: VIII. Moderato cantabile",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
429,0.404,0.105,4.0,-32.965,1.0,0.0813,0.991,0.946,0.115,0.809,178.206,audio_features,1Yz6yGfzGjmyWiQJLY68jD,spotify:track:1Yz6yGfzGjmyWiQJLY68jD,https://api.spotify.com/v1/tracks/1Yz6yGfzGjmyWiQJLY68jD,https://api.spotify.com/v1/audio-analysis/1Yz6yGfzGjmyWiQJLY68jD,17640.0,4.0,"11 Bagatelles, Op. 119: X. Allegramente",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
428,0.335,0.0324,9.0,-28.924,0.0,0.0517,0.989,0.962,0.135,0.281,104.415,audio_features,3Qbor3klhbtEAsG48JpnwB,spotify:track:3Qbor3klhbtEAsG48JpnwB,https://api.spotify.com/v1/tracks/3Qbor3klhbtEAsG48JpnwB,https://api.spotify.com/v1/audio-analysis/3Qbor3klhbtEAsG48JpnwB,49467.0,4.0,"11 Bagatelles, Op. 119: IX. Vivace assai ed un poco sentimentale",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
431,0.296,0.0328,7.0,-29.299,1.0,0.036,0.992,0.929,0.0845,0.193,77.424,audio_features,37SqUV64mQL7SiRmjitCtH,spotify:track:37SqUV64mQL7SiRmjitCtH,https://api.spotify.com/v1/tracks/37SqUV64mQL7SiRmjitCtH,https://api.spotify.com/v1/audio-analysis/37SqUV64mQL7SiRmjitCtH,200933.0,4.0,"6 Bagatelles, Op. 126: I. Andante con moto",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
432,0.367,0.124,0.0,-22.182,1.0,0.037,0.991,0.897,0.107,0.13,136.182,audio_features,7g2zkyW7hvLKiYBDMf9x0n,spotify:track:7g2zkyW7hvLKiYBDMf9x0n,https://api.spotify.com/v1/tracks/7g2zkyW7hvLKiYBDMf9x0n,https://api.spotify.com/v1/audio-analysis/7g2zkyW7hvLKiYBDMf9x0n,1076253.0,4.0,"Cello Sonata No. 1 in F Major, Op. 5 No. 1: I. Adagio sostenuto - Allegro","Beethoven: Cello Sonatas, Op. 5","Beethoven: Cello Sonatas, Op. 5",2021-01-08,0U2cKONjKwOu5PqWedhMEb
433,0.429,0.19,0.0,-20.951,1.0,0.0436,0.993,0.925,0.0922,0.271,139.129,audio_features,041C4M48JlGV5e9YTGyghr,spotify:track:041C4M48JlGV5e9YTGyghr,https://api.spotify.com/v1/tracks/041C4M48JlGV5e9YTGyghr,https://api.spotify.com/v1/audio-analysis/041C4M48JlGV5e9YTGyghr,423187.0,3.0,"Cello Sonata No. 1 in F Major, Op. 5 No. 1: II. Rondo. Allegro vivace","Beethoven: Cello Sonatas, Op. 5","Beethoven: Cello Sonatas, Op. 5",2021-01-08,0U2cKONjKwOu5PqWedhMEb
434,0.347,0.108,7.0,-21.29,0.0,0.0431,0.993,0.831,0.101,0.115,75.339,audio_features,7LssE2O04DykR7a8GnbMbc,spotify:track:7LssE2O04DykR7a8GnbMbc,https://api.spotify.com/v1/tracks/7LssE2O04DykR7a8GnbMbc,https://api.spotify.com/v1/audio-analysis/7LssE2O04DykR7a8GnbMbc,900213.0,4.0,"Cello Sonata No. 2 in G Minor, Op. 5 No. 2: I. Adagio sostenuto e espressivo - Allegro molto più tosto presto","Beethoven: Cello Sonatas, Op. 5","Beethoven: Cello Sonatas, Op. 5",2021-01-08,0U2cKONjKwOu5PqWedhMEb
435,0.421,0.138,7.0,-22.758,1.0,0.0383,0.991,0.896,0.121,0.423,140.031,audio_features,4tVbWK9tkabvJlZutew8h9,spotify:track:4tVbWK9tkabvJlZutew8h9,https://api.spotify.com/v1/tracks/4tVbWK9tkabvJlZutew8h9,https://api.spotify.com/v1/audio-analysis/4tVbWK9tkabvJlZutew8h9,534933.0,4.0,"Cello Sonata No. 2 in G Minor, Op. 5 No. 2: II. Rondo. Allegro","Beethoven: Cello Sonatas, Op. 5","Beethoven: Cello Sonatas, Op. 5",2021-01-08,0U2cKONjKwOu5PqWedhMEb
438,0.266,0.0388,3.0,-25.715,1.0,0.0453,0.992,0.906,0.105,0.207,63.587,audio_features,5Xk5TZF1rB1tT7cAYXFI4O,spotify:track:5Xk5TZF1rB1tT7cAYXFI4O,https://api.spotify.com/v1/tracks/5Xk5TZF1rB1tT7cAYXFI4O,https://api.spotify.com/v1/audio-analysis/5Xk5TZF1rB1tT7cAYXFI4O,375160.0,4.0,"Piano Sonata No. 4 in E-Flat Major, Op. 7 ""Grand"": I. Allegro molto e con brio","Beethoven: Piano Sonatas Nos. 4, 9 & 10","Beethoven: Piano Sonatas Nos. 4, 9 & 10",2021-01-08,29g2dg6xw73IrFabSmL7Gt
436,0.409,0.0624,7.0,-25.516,0.0,0.0397,0.992,0.868,0.15,0.183,122.303,audio_features,21tb6dqMhsUQX9lwEVuuMx,spotify:track:21tb6dqMhsUQX9lwEVuuMx,https://api.spotify.com/v1/tracks/21tb6dqMhsUQX9lwEVuuMx,https://api.spotify.com/v1/audio-analysis/21tb6dqMhsUQX9lwEVuuMx,553267.0,4.0,"7 Variations on ""Bei Männern, welche Liebe fühlen"", WoO 46","Beethoven: Cello Sonatas, Op. 5","Beethoven: Cello Sonatas, Op. 5",2021-01-08,0U2cKONjKwOu5PqWedhMEb
430,0.494,0.00507,10.0,-33.912,1.0,0.0608,0.989,0.928,0.11,0.176,69.126,audio_features,5PjDAReBMjDd6utlAztEan,spotify:track:5PjDAReBMjDd6utlAztEan,https://api.spotify.com/v1/tracks/5PjDAReBMjDd6utlAztEan,https://api.spotify.com/v1/audio-analysis/5PjDAReBMjDd6utlAztEan,115600.0,4.0,"11 Bagatelles, Op. 119: XI. Andante ma non troppo",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
379,0.345,0.0932,10.0,-25.414,1.0,0.0401,0.99,0.887,0.0854,0.133,135.857,audio_features,0dtV6SDehfoKpDyfIdOuM0,spotify:track:0dtV6SDehfoKpDyfIdOuM0,https://api.spotify.com/v1/tracks/0dtV6SDehfoKpDyfIdOuM0,https://api.spotify.com/v1/audio-analysis/0dtV6SDehfoKpDyfIdOuM0,768276.0,3.0,"Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": IV. Introduzione. Largo - Fuga. Allegro risoluto","Beethoven: Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier""","Beethoven: Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier""",2021-01-15,3bMzsYxv0X2wszswlUJsmO
377,0.421,0.03,10.0,-26.699,1.0,0.0584,0.992,0.848,0.128,0.111,181.308,audio_features,5Xv6SP7oQjBhRfwTVxkPHX,spotify:track:5Xv6SP7oQjBhRfwTVxkPHX,https://api.spotify.com/v1/tracks/5Xv6SP7oQjBhRfwTVxkPHX,https://api.spotify.com/v1/audio-analysis/5Xv6SP7oQjBhRfwTVxkPHX,173120.0,3.0,"Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": II. Scherzo. Assai vivace","Beethoven: Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier""","Beethoven: Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier""",2021-01-15,3bMzsYxv0X2wszswlUJsmO
378,0.338,0.0127,2.0,-29.068,1.0,0.0452,0.992,0.887,0.0928,0.0345,59.032,audio_features,32HQ08T4BOFyUH4u5GjJrc,spotify:track:32HQ08T4BOFyUH4u5GjJrc,https://api.spotify.com/v1/tracks/32HQ08T4BOFyUH4u5GjJrc,https://api.spotify.com/v1/audio-analysis/32HQ08T4BOFyUH4u5GjJrc,827770.0,4.0,"Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": III. Adagio sostenuto","Beethoven: Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier""","Beethoven: Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier""",2021-01-15,3bMzsYxv0X2wszswlUJsmO
380,0.302,0.222,3.0,-18.841,1.0,0.0384,0.963,0.881,0.0652,0.101,140.017,audio_features,53aQes872WLfQ1vOe2mhFl,spotify:track:53aQes872WLfQ1vOe2mhFl,https://api.spotify.com/v1/tracks/53aQes872WLfQ1vOe2mhFl,https://api.spotify.com/v1/audio-analysis/53aQes872WLfQ1vOe2mhFl,1123920.0,4.0,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""emperor"": I. Allegro","Mitropoulos, Francescatti and Casadesus in Concert","Mitropoulos, Francescatti and Casadesus in Concert",2021-01-15,09P6phRnnRFPiZGcwAxoiz
376,0.369,0.0925,10.0,-23.256,1.0,0.0417,0.99,0.868,0.112,0.0835,110.422,audio_features,08vpgSmFA6dVkIt3vKr57s,spotify:track:08vpgSmFA6dVkIt3vKr57s,https://api.spotify.com/v1/tracks/08vpgSmFA6dVkIt3vKr57s,https://api.spotify.com/v1/audio-analysis/08vpgSmFA6dVkIt3vKr57s,668110.0,4.0,"Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": I. Allegro","Beethoven: Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier""","Beethoven: Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier""",2021-01-15,3bMzsYxv0X2wszswlUJsmO
382,0.368,0.259,11.0,-18.874,1.0,0.0412,0.968,0.931,0.185,0.184,134.737,audio_features,2IIFLrGjTxFpRVPHmNg0Dc,spotify:track:2IIFLrGjTxFpRVPHmNg0Dc,https://api.spotify.com/v1/tracks/2IIFLrGjTxFpRVPHmNg0Dc,https://api.spotify.com/v1/audio-analysis/2IIFLrGjTxFpRVPHmNg0Dc,596720.0,3.0,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""emperor"": Iii. Rondo. Allegro","Mitropoulos, Francescatti and Casadesus in Concert","Mitropoulos, Francescatti and Casadesus in Concert",2021-01-15,09P6phRnnRFPiZGcwAxoiz
383,0.203,0.138,2.0,-20.976,1.0,0.042,0.955,0.827,0.292,0.17,93.88,audio_features,5obrIwdqYYM1sfagWFGA2w,spotify:track:5obrIwdqYYM1sfagWFGA2w,https://api.spotify.com/v1/tracks/5obrIwdqYYM1sfagWFGA2w,https://api.spotify.com/v1/audio-analysis/5obrIwdqYYM1sfagWFGA2w,1441773.0,3.0,"Violin Concerto in D Major, Op. 61: I. Allegro ma non troppo","Mitropoulos, Francescatti and Casadesus in Concert","Mitropoulos, Francescatti and Casadesus in Concert",2021-01-15,09P6phRnnRFPiZGcwAxoiz
384,0.106,0.0977,7.0,-27.75,1.0,0.051,0.959,0.854,0.178,0.068,63.775,audio_features,6NYSIYK9544gYU5FjQ9jGs,spotify:track:6NYSIYK9544gYU5FjQ9jGs,https://api.spotify.com/v1/tracks/6NYSIYK9544gYU5FjQ9jGs,https://api.spotify.com/v1/audio-analysis/6NYSIYK9544gYU5FjQ9jGs,599267.0,4.0,"Violin Concerto in D Major, Op. 61: Ii. Larghetto","Mitropoulos, Francescatti and Casadesus in Concert","Mitropoulos, Francescatti and Casadesus in Concert",2021-01-15,09P6phRnnRFPiZGcwAxoiz
385,0.312,0.159,2.0,-17.625,1.0,0.0395,0.97,0.841,0.701,0.341,87.52,audio_features,4fkRfCuSs6wDzIEru4fxlG,spotify:track:4fkRfCuSs6wDzIEru4fxlG,https://api.spotify.com/v1/tracks/4fkRfCuSs6wDzIEru4fxlG,https://api.spotify.com/v1/audio-analysis/4fkRfCuSs6wDzIEru4fxlG,600013.0,4.0,"Violin Concerto in D Major, Op. 61: Iii. Rondo","Mitropoulos, Francescatti and Casadesus in Concert","Mitropoulos, Francescatti and Casadesus in Concert",2021-01-15,09P6phRnnRFPiZGcwAxoiz
381,0.275,0.0455,0.0,-30.856,1.0,0.0358,0.985,0.911,0.0782,0.0734,113.818,audio_features,3dqHKKW9o1pBA7xhxclUbR,spotify:track:3dqHKKW9o1pBA7xhxclUbR,https://api.spotify.com/v1/tracks/3dqHKKW9o1pBA7xhxclUbR,https://api.spotify.com/v1/audio-analysis/3dqHKKW9o1pBA7xhxclUbR,391933.0,4.0,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""emperor"": Ii. Adagio un poco mosso","Mitropoulos, Francescatti and Casadesus in Concert","Mitropoulos, Francescatti and Casadesus in Concert",2021-01-15,09P6phRnnRFPiZGcwAxoiz
357,0.418,0.0263,7.0,-26.991,1.0,0.0421,0.994,0.803,0.195,0.299,142.776,audio_features,2vysJA04dzG7SEXxO3bVJa,spotify:track:2vysJA04dzG7SEXxO3bVJa,https://api.spotify.com/v1/tracks/2vysJA04dzG7SEXxO3bVJa,https://api.spotify.com/v1/audio-analysis/2vysJA04dzG7SEXxO3bVJa,283700.0,4.0,"Piano Sonata No. 16 in G Major, Op. 31 No. 1: I. Allegro vivace","Beethoven: Piano Sonatas, Op. 31","Beethoven: Piano Sonatas, Op. 31",2021-01-22,1m79lhygsKwvDJLT9VZQXk
358,0.361,0.0393,0.0,-30.902,1.0,0.0436,0.994,0.92,0.114,0.308,85.783,audio_features,626Nary2Oj0c4kNOKdxEH7,spotify:track:626Nary2Oj0c4kNOKdxEH7,https://api.spotify.com/v1/tracks/626Nary2Oj0c4kNOKdxEH7,https://api.spotify.com/v1/audio-analysis/626Nary2Oj0c4kNOKdxEH7,418810.0,4.0,"Piano Sonata No. 16 in G Major, Op. 31 No. 1: II. Adagio grazioso","Beethoven: Piano Sonatas, Op. 31","Beethoven: Piano Sonatas, Op. 31",2021-01-22,1m79lhygsKwvDJLT9VZQXk
359,0.285,0.0395,7.0,-29.65,1.0,0.0413,0.99,0.891,0.0885,0.171,82.923,audio_features,5P3IqlU87u2trqEdWhh4uc,spotify:track:5P3IqlU87u2trqEdWhh4uc,https://api.spotify.com/v1/tracks/5P3IqlU87u2trqEdWhh4uc,https://api.spotify.com/v1/audio-analysis/5P3IqlU87u2trqEdWhh4uc,417870.0,4.0,"Piano Sonata No. 16 in G Major, Op. 31 No. 1: III. Rondo. Allegretto","Beethoven: Piano Sonatas, Op. 31","Beethoven: Piano Sonatas, Op. 31",2021-01-22,1m79lhygsKwvDJLT9VZQXk
360,0.372,0.0542,2.0,-25.445,0.0,0.0554,0.992,0.872,0.102,0.0582,108.889,audio_features,6uV2WeDFZnStrpqBuLovIa,spotify:track:6uV2WeDFZnStrpqBuLovIa,https://api.spotify.com/v1/tracks/6uV2WeDFZnStrpqBuLovIa,https://api.spotify.com/v1/audio-analysis/6uV2WeDFZnStrpqBuLovIa,480860.0,5.0,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""Tempest"": I. Largo - Allegro","Beethoven: Piano Sonatas, Op. 31","Beethoven: Piano Sonatas, Op. 31",2021-01-22,1m79lhygsKwvDJLT9VZQXk
361,0.423,0.0027,10.0,-34.375,1.0,0.0483,0.993,0.893,0.051,0.059,135.636,audio_features,4XSAa4dU71o2fw3P0rQqBK,spotify:track:4XSAa4dU71o2fw3P0rQqBK,https://api.spotify.com/v1/tracks/4XSAa4dU71o2fw3P0rQqBK,https://api.spotify.com/v1/audio-analysis/4XSAa4dU71o2fw3P0rQqBK,521300.0,4.0,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""Tempest"": II. Adagio","Beethoven: Piano Sonatas, Op. 31","Beethoven: Piano Sonatas, Op. 31",2021-01-22,1m79lhygsKwvDJLT9VZQXk
362,0.162,0.0489,7.0,-27.502,0.0,0.0376,0.991,0.913,0.0826,0.103,74.852,audio_features,0sYkHOqhY8I2VqhmVxhgNU,spotify:track:0sYkHOqhY8I2VqhmVxhgNU,https://api.spotify.com/v1/tracks/0sYkHOqhY8I2VqhmVxhgNU,https://api.spotify.com/v1/audio-analysis/0sYkHOqhY8I2VqhmVxhgNU,401530.0,4.0,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""Tempest"": III. Allegretto","Beethoven: Piano Sonatas, Op. 31","Beethoven: Piano Sonatas, Op. 31",2021-01-22,1m79lhygsKwvDJLT9VZQXk
363,0.361,0.0383,3.0,-28.499,1.0,0.063,0.994,0.814,0.108,0.213,70.032,audio_features,5J7n3VatRYTjc5i7VHHPWm,spotify:track:5J7n3VatRYTjc5i7VHHPWm,https://api.spotify.com/v1/tracks/5J7n3VatRYTjc5i7VHHPWm,https://api.spotify.com/v1/audio-analysis/5J7n3VatRYTjc5i7VHHPWm,344560.0,4.0,"Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3: I. Allegro","Beethoven: Piano Sonatas, Op. 31","Beethoven: Piano Sonatas, Op. 31",2021-01-22,1m79lhygsKwvDJLT9VZQXk
